,action,action_nns_function,deadline_timestamp_seconds,decided_timestamp_seconds,executed_timestamp_seconds,failed_timestamp_seconds,id,known_neurons_ballots,latest_tally,payload,proposal_id,proposal_timestamp_seconds,proposer,reject_cost_e8s,reward_status,settled_at,status,summary,title,topic,updated_at,url
733,ExecuteNnsFunction,IcpXdrConversionRate,1663860048.0,1663816887,1663816887,0.0,67890,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663816887, 'total': 41821589467805016, 'yes': 41566797189131380}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663816800, 'xdr_permyriad_per_icp': 46199}",81884,1663816848,25.0,1000000000,SETTLED,2022-09-22 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6199.,TOPIC_EXCHANGE_RATE,2022-09-22 16:03:19.481007,
734,ExecuteNnsFunction,IcpXdrConversionRate,1663860725.0,1663817551,1663817551,0.0,67891,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663817551, 'total': 41821452835598551, 'yes': 41566661843626931}","{'data_source': {'icp': ['Binance', 'Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663817400, 'xdr_permyriad_per_icp': 46358}",81885,1663817525,24.0,1000000000,SETTLED,2022-09-22 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6358.,TOPIC_EXCHANGE_RATE,2022-09-22 16:03:19.463106,
735,ExecuteNnsFunction,IcpXdrConversionRate,1663861249.0,1663818084,1663818084,0.0,67892,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663818084, 'total': 41821473383632697, 'yes': 41566681487191460}","{'data_source': {'icp': ['Gate.io', 'Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663818000, 'xdr_permyriad_per_icp': 46255}",81886,1663818049,22.0,1000000000,SETTLED,2022-09-22 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6255.,TOPIC_EXCHANGE_RATE,2022-09-22 16:03:19.444987,
736,ExecuteNnsFunction,IcpXdrConversionRate,1663861849.0,1663818701,1663818701,0.0,67893,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663818701, 'total': 41821531766663463, 'yes': 41566740002854976}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663818540, 'xdr_permyriad_per_icp': 46277}",81887,1663818649,23.0,1000000000,SETTLED,2022-09-22 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6277.,TOPIC_EXCHANGE_RATE,2022-09-22 16:03:19.425949,
737,ExecuteNnsFunction,IcpXdrConversionRate,1663862429.0,1663819249,1663819249,0.0,67894,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663819249, 'total': 41821558169222626, 'yes': 41566766571223038}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663819200, 'xdr_permyriad_per_icp': 46277}",81888,1663819229,26.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6277.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.822335,
738,ExecuteNnsFunction,IcpXdrConversionRate,1663863047.0,1663819903,1663819903,0.0,67895,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663819903, 'total': 41821582543785074, 'yes': 41562747425526507}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663819800, 'xdr_permyriad_per_icp': 46432}",81889,1663819847,25.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6432.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.803936,
739,ExecuteNnsFunction,IcpXdrConversionRate,1663863723.0,1663820553,1663820553,0.0,67896,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663820553, 'total': 41821621824133747, 'yes': 41566831482570047}","{'data_source': {'icp': ['Coinbase', 'Huobi'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663820460, 'xdr_permyriad_per_icp': 46745}",81890,1663820523,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6745.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.785932,
740,ExecuteNnsFunction,IcpXdrConversionRate,1663864248.0,1663821083,1663821083,0.0,67897,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663821083, 'total': 41821642387104981, 'yes': 41566851141349312}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663820940, 'xdr_permyriad_per_icp': 46269}",81891,1663821048,22.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6269.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.767420,
741,ExecuteNnsFunction,IcpXdrConversionRate,1663864850.0,1663821704,1663821704,0.0,67898,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663821704, 'total': 41821666063553584, 'yes': 41566874989895859}","{'data_source': {'icp': ['Binance', 'Gate.io'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663821600, 'xdr_permyriad_per_icp': 46536}",81892,1663821650,23.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6536.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.748942,
742,RegisterKnownNeuron,,1664167419.0,1664095536,1664095536,0.0,67899,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 1}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 1}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 1}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 1}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 1}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 1}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 1}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 1}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 1}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 1}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 1}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 1}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 1}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 1}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 1}]","{'no': 1224774393295, 'timestamp_seconds': 1664095536, 'total': 41821672656143898, 'yes': 20920116789649337}","{'id': '12911334408382674412', 'known_neuron_data': {'description': 'Voting neuron held by previous DFINITY Principal Engineer, John Wiegley', 'name': 'John Wiegley'}}",81893,1663821819,1.2911334408382675e+19,1000000000,SETTLED,2022-09-26 16:00:00.000000,EXECUTED,"Hello, my name is John Wiegley, and I’d like to request your vote on this known neuron proposal. The proposal I had submitted two weeks ago was only a motion proposal, which passed, so now I am submitting the correct proposal for inclusion in the NNS known neuron list.

Neuron ID: 12911334408382674412

# About Me

For a long while I’ve been a contributor to various open source projects and communities, including Emacs, Haskell, Ledger, C++, Common Lisp, Rust and Coq. You could say I’m a technology enthusiast, always looking to learn about new ideas and how they connect to real systems.

I worked at DFINITY from 2018-2022, exiting as Principal Engineer after nearly 4 years. While there, I worked on the execution engine, integration testing, devops infrastructure, transitioning from Haskell to Rust, the NNS, tokenomics, and various other aspects of the system. I knew the full stack fairly well, and had moved to the research side of the organization about a year before I left. This allowed me to work alongside most teams in the organization at one point or another.

# Voting

The neuron I’m proposing to name is the first neuron I staked, just a few weeks after initial launch. For most proposals I follow ICP Maximalist, but this is not how I always vote. I have a strong interest in seeing the Internet Computer become more decentralized and friendly to both its stakeholders and the public interest — and this is how I intend to vote.

# Disclaimer

Although I plan to always vote, whether manually or by following, I do not commit to any particular platform. I will vote my conscience and hold to what I, personally, think will serve the interests of the network and its users best.
",Named Neuron Proposal: John Wiegley (take two),TOPIC_GOVERNANCE,2022-09-26 16:03:32.082182,
743,ExecuteNnsFunction,IcpXdrConversionRate,1663865429.0,1663822248,1663822248,0.0,67900,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663822248, 'total': 41821686650858331, 'yes': 41562927813658852}","{'data_source': {'icp': ['Huobi'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663822200, 'xdr_permyriad_per_icp': 46675}",81894,1663822229,26.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6675.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.711398,
744,ExecuteNnsFunction,IcpXdrConversionRate,1663866048.0,1663822889,1663822889,0.0,67901,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663822889, 'total': 41821719952641550, 'yes': 41566920047260125}","{'data_source': {'icp': ['Gate.io', 'Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663822800, 'xdr_permyriad_per_icp': 46561}",81895,1663822848,25.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.6561.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.692663,
745,ExecuteNnsFunction,IcpXdrConversionRate,1663866723.0,1663823551,1663823551,0.0,67902,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663823551, 'total': 41821728837881833, 'yes': 41566930218634244}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663823400, 'xdr_permyriad_per_icp': 47000}",81896,1663823523,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:32.673248,
